Bruce,,balvarez53@yahoo.com,Male,,$6.96,TRUE,FALSE,Forquilhinha
Jeremy,,jbowman59@fema.gov,Male,,$1.48,FALSE,FALSE,Jintan
Michelle,Stone,,Female,mastercard,$8.92,FALSE,,Oskarshamn
Debra,Morgan,,Female,china-unionpay,$7.76,FALSE,,Okanagan
Kathleen,,,Female,,$6.72,TRUE,,Timashëvsk
Carolyn,,cmontgomery5t@unesco.org,Female,,$5.70,FALSE,FALSE,Hejiayan
Antonio,Richards,arichards61@bloomberg.com,,visa,$1.17,FALSE,TRUE,Sumuran
Alice,Johnston,ajohnston63@squarespace.com,Female,jcb,$5.92,FALSE,FALSE,Yi’an
Mildred,,mvasquez6b@quantcast.com,Female,,$9.13,FALSE,FALSE,Derjan
Joe,,jgibson6g@ibm.com,,,$6.40,FALSE,TRUE,Medang
Sarah,Daniels,sdaniels6i@oaic.gov.au,Female,mastercard,$5.31,TRUE,FALSE,Huddinge
Joan,James,jjames6j@rakuten.co.jp,,maestro,$9.24,FALSE,FALSE,Mingshuihe
Ruth,Banks,,Female,jcb,$0.88,TRUE,,Shūkat aş Şūfī
Anna,Reed,areed6q@nih.gov,Female,mastercard,$8.70,TRUE,FALSE,Nyuksenitsa
Virginia,Nguyen,vnguyen7b@narod.ru,Female,jcb,$7.34,FALSE,TRUE,P’rimorsk’oe
Roger,,rtorres7d@blogtalkradio.com,Male,,$4.97,FALSE,TRUE,Pho Thale
Andrea,Sanders,asanders7i@gizmodo.com,Female,americanexpress,$3.12,TRUE,TRUE,Rosh Ha‘Ayin
,Ellis,jellis7l@npr.org,Female,bankcard,,TRUE,TRUE,
Martin,Hawkins,mhawkins7s@live.com,Male,jcb,$5.95,TRUE,TRUE,Ordzhonikidzevskaya
Brian,Jackson,bjackson7t@epa.gov,,jcb,$8.14,TRUE,FALSE,Štitar
Matthew,Baker,mbaker80@tamu.edu,Male,jcb,$3.85,TRUE,TRUE,Yangzi
Teresa,,twashington83@whitehouse.gov,Female,,$5.98,TRUE,TRUE,Xiping
,,fcox8c@ebay.co.uk,,,,FALSE,FALSE,
Daniel,,dhenry8n@youku.com,Male,,$2.62,TRUE,TRUE,Pokhvistnevo
,Ellis,bellis8q@ovh.net,Male,jcb,,FALSE,FALSE,
Cheryl,Jenkins,cjenkins8u@google.nl,,jcb,$4.25,FALSE,TRUE,Parung
Jonathan,,jmartinez90@huffingtonpost.com,Male,,$3.64,TRUE,TRUE,Al Fūlah
,Harper,fharper93@booking.com,Female,laser,,TRUE,TRUE,
Antonio,,,Male,,$7.47,TRUE,,Campoalegre
Ernest,Hamilton,ehamilton9q@webs.com,Male,instapayment,$9.49,TRUE,FALSE,Baharly
Michelle,Watkins,,Female,mastercard,$8.89,FALSE,,Passos
Jesse,Green,jgreenaw@g.co,,jcb,$3.72,TRUE,FALSE,Spring
Michael,Carpenter,mcarpenterb3@wsj.com,Male,mastercard,$4.68,FALSE,TRUE,Pinheiros
Ruby,Fowler,rfowlerbb@eventbrite.com,,jcb,$9.59,FALSE,FALSE,Shigutang
Howard,,hlittlebk@livejournal.com,Male,,$3.99,TRUE,TRUE,Xinzhuang
Michael,,mfowlerbs@vimeo.com,Male,,$0.97,TRUE,FALSE,Castêlo
Roger,Dean,rdeanbt@ameblo.jp,,mastercard,$5.01,FALSE,TRUE,Ağdaş
,Reid,kreidbx@networksolutions.com,Male,jcb,,FALSE,FALSE,
Elizabeth,Wheeler,ewheelerbz@canalblog.com,,maestro,$7.71,TRUE,FALSE,Magugu
Raymond,,rmorrisonc0@nasa.gov,Male,,$6.31,FALSE,TRUE,San Andres
Martin,,mcastilloc1@multiply.com,Male,,$5.09,FALSE,TRUE,Castelnaudary
Emily,Gonzales,egonzalesc2@hud.gov,Female,diners-club-enroute,$6.32,FALSE,FALSE,Panimbang
,Wallace,lwallacecc@nhs.uk,Female,mastercard,,FALSE,FALSE,
Teresa,,tshawcq@google.co.jp,Female,,$3.57,FALSE,TRUE,P’rimorsk’oe
David,Johnston,djohnstond3@prlog.org,Male,solo,$4.68,TRUE,TRUE,Gordeyevka
Joe,Shaw,jshawd5@ucla.edu,,maestro,$5.28,FALSE,TRUE,Yuxi
Judy,,jryandl@wiley.com,Female,,$7.38,TRUE,FALSE,Gbadolite
Fred,Kelley,,Male,visa-electron,$3.21,TRUE,,Mercedes
Ronald,Simmons,rsimmonsdo@amazon.de,,mastercard,$3.31,FALSE,FALSE,Wotho
Samuel,Willis,swillisdq@smugmug.com,Male,jcb,$0.34,FALSE,FALSE,Fangzheng
,Castillo,,Female,jcb,,FALSE,,
Bruce,,btorresdw@unicef.org,Male,,$4.41,TRUE,TRUE,Las Vegas
Alan,Frazier,afraziere2@photobucket.com,Male,mastercard,$5.35,FALSE,TRUE,Razumnoye
Roger,,rlewiseb@de.vu,,,$6.98,FALSE,FALSE,Mirošov
Marilyn,Murray,mmurrayel@scientificamerican.com,,jcb,$7.08,FALSE,TRUE,Avaré
Kathryn,Morris,kmorrisen@lulu.com,,instapayment,$5.49,FALSE,TRUE,Shouyan
Pamela,King,pkingeq@stanford.edu,Female,laser,$5.07,FALSE,TRUE,Suyang
Kevin,,karmstrongeu@cpanel.net,Male,,$3.66,TRUE,FALSE,Botoh
Fred,,frayf0@sourceforge.net,Male,,$9.89,FALSE,FALSE,Hukeng
Anne,Morgan,amorganf1@mail.ru,Female,americanexpress,$2.37,FALSE,FALSE,Jakubów
Billy,Matthews,bmatthewsf5@t.co,,laser,$1.46,FALSE,TRUE,Brikama
,Russell,nrussellf6@ameblo.jp,Female,jcb,,TRUE,TRUE,
Doris,Mccoy,dmccoyfe@gmpg.org,,bankcard,$0.08,FALSE,FALSE,Kościelec
Christopher,Medina,cmedinafq@hostgator.com,Male,jcb,$0.97,FALSE,FALSE,Jām Sāhib
Martin,Crawford,mcrawfordg3@free.fr,Male,jcb,$3.65,TRUE,FALSE,Madīnat ‘Īsá
Gloria,Russell,grussellg8@nba.com,Female,jcb,$0.83,TRUE,TRUE,Yangjia
,Taylor,mtaylorg9@scientificamerican.com,Male,jcb,,TRUE,FALSE,
Russell,Ford,,Male,switch,$7.74,FALSE,,Mörön
Kimberly,Woods,kwoodsgf@wisc.edu,Female,jcb,$9.41,TRUE,FALSE,Aktogay
Lori,Washington,,Female,jcb,$4.78,TRUE,,Jabon
Marie,Graham,mgrahamh4@craigslist.org,Female,switch,$1.77,FALSE,TRUE,Skibbereen
Lori,Kennedy,,Female,jcb,$2.94,FALSE,,Leuweheq
Edward,Carr,ecarrhm@wsj.com,,jcb,$8.42,TRUE,TRUE,Melbourne
Denise,Jackson,djacksonhr@intel.com,,jcb,$3.77,FALSE,FALSE,Boljevac
Nancy,,nsimmonshx@marriott.com,Female,,$6.69,TRUE,FALSE,Shinkafe
Ashley,Stevens,astevenshy@rambler.ru,,americanexpress,$5.52,FALSE,FALSE,Sydney
Amanda,Shaw,,Female,maestro,$2.08,FALSE,,Maluko
William,Meyer,wmeyeri7@census.gov,Male,jcb,$0.90,FALSE,TRUE,Marseille
Nicole,Hansen,nhanseni9@scientificamerican.com,Female,visa-electron,$6.31,FALSE,FALSE,Itapemirim
Cheryl,,cmillsid@businessweek.com,Female,,$8.63,FALSE,FALSE,Plereyan
Anthony,Carpenter,acarpenterii@networksolutions.com,Male,jcb,$4.78,TRUE,TRUE,Néma
Sarah,Payne,,Female,diners-club-enroute,$8.32,TRUE,,Jian’ou
Anthony,Russell,arussellj0@blog.com,Male,laser,$9.81,FALSE,FALSE,Adrasmon
,Lynch,flynchj1@jiathis.com,Male,jcb,,FALSE,TRUE,
Samuel,Brooks,sbrooksj6@accuweather.com,,diners-club-enroute,$9.52,TRUE,TRUE,Al Mijlad
Russell,Matthews,rmatthewsj8@bigcartel.com,Male,jcb,$7.61,FALSE,FALSE,Usu
Nicholas,Morales,nmoralesja@house.gov,,diners-club-carte-blanche,$1.88,TRUE,TRUE,Pasadena
,Henderson,,Male,visa,,TRUE,,
Jonathan,Hawkins,jhawkinsjr@quantcast.com,,jcb,$7.80,TRUE,TRUE,Kérkyra
Mark,Lee,mleeju@icio.us,Male,jcb,$6.12,TRUE,TRUE,Pushchino
Dennis,Washington,dwashingtonjx@ovh.net,Male,china-unionpay,$0.24,TRUE,TRUE,Kanginan
Dennis,Boyd,dboydk1@shinystat.com,Male,jcb,$8.29,FALSE,FALSE,Amado Nervo
Henry,Ruiz,hruizk7@jalbum.net,Male,maestro,$2.24,FALSE,TRUE,Ribeira Quente
Stephanie,,swilliamskf@about.me,Female,,$5.70,FALSE,FALSE,Huangzhan
,Little,jlittleki@spotify.com,Male,visa-electron,,TRUE,TRUE,
Jean,Boyd,jboydko@exblog.jp,Female,jcb,$9.40,TRUE,FALSE,Cabadiangan
Linda,Thompson,lthompsonl4@admin.ch,,jcb,$1.58,FALSE,TRUE,Tallaght
Roy,,rmasonlc@barnesandnoble.com,Male,,$2.67,FALSE,FALSE,Vallentuna
Jimmy,Chapman,jchapmanle@booking.com,Male,laser,$4.01,FALSE,FALSE,Muesanaik
,Wallace,lwallacelo@tmall.com,Female,instapayment,,TRUE,TRUE,
Joe,Bowman,jbowmanlt@delicious.com,Male,jcb,$7.08,FALSE,FALSE,Amagarapati
Ryan,Parker,rparkerma@imageshack.us,Male,china-unionpay,$2.30,FALSE,TRUE,Bologna
Kimberly,Wilson,kwilsonmh@amazon.de,Female,mastercard,$0.05,TRUE,TRUE,Aubenas
Jerry,Mason,,Male,jcb,$8.81,TRUE,,Majan
Ronald,Garrett,rgarrettmr@home.pl,,jcb,$2.64,TRUE,TRUE,Mojoroto
Irene,,irobinsonms@ucsd.edu,Female,,$7.12,TRUE,FALSE,Ete
Helen,Stewart,hstewartmu@vkontakte.ru,Female,jcb,$4.25,TRUE,FALSE,Mineralni Bani
Stephen,,sharpermv@hexun.com,Male,,$2.36,TRUE,FALSE,Sosnovyy Bor
Ann,Peters,apetersn1@mozilla.com,Female,laser,$4.04,FALSE,FALSE,Kasama
Marilyn,Cruz,mcruzn5@weather.com,,visa,$5.24,FALSE,TRUE,Kotabaru
Lisa,Meyer,,Female,visa,$4.85,FALSE,,Sundsvall
Eric,Carr,,Male,visa,$9.31,FALSE,,Psará
Russell,Hunt,rhuntnn@blogs.com,Male,jcb,$8.14,FALSE,FALSE,Shamkhor
Brian,,bmurphynz@bbc.co.uk,Male,,$1.71,FALSE,FALSE,Gangtun
Lillian,Hart,lharto0@vistaprint.com,,jcb,$3.65,TRUE,FALSE,Iizuka
Phillip,Fernandez,,Male,jcb,$3.02,FALSE,,Shangyuan
Bruce,Walker,,Male,visa-electron,$1.74,FALSE,,Baiyushan
Joan,Cole,jcoleo7@cdbaby.com,,diners-club-enroute,$9.67,TRUE,FALSE,Morez
Nicole,Austin,,Female,jcb,$3.08,FALSE,,Al Ḩashwah
Joe,,,,,$8.55,FALSE,,Viitasaari
Christopher,Gardner,,Male,jcb,$3.21,TRUE,,Shāhpur Chākar
Jason,Bennett,,Male,jcb,$8.99,TRUE,,Changhe
Ruby,Mason,,Female,jcb,$5.45,FALSE,,Pitangui
Ruby,,rbryantp8@comcast.net,Female,,$2.03,TRUE,TRUE,Guancheng
Daniel,Reynolds,dreynoldspd@nydailynews.com,,mastercard,$4.29,TRUE,FALSE,Polo
Nancy,,nbutlerpf@cbc.ca,Female,,$8.72,FALSE,TRUE,Dno
Kevin,Lopez,klopezpm@freewebs.com,,diners-club-enroute,$7.40,FALSE,TRUE,Fengshan
,Carter,dcarterpv@hubpages.com,Female,jcb,,TRUE,FALSE,
Todd,Lopez,tlopezq1@gizmodo.com,Male,jcb,$7.31,TRUE,TRUE,Zachepylivka
Andrea,Arnold,aarnoldq2@creativecommons.org,Female,maestro,$5.68,FALSE,FALSE,Selaphum
Mark,,mreidqf@washington.edu,Male,,$8.81,TRUE,TRUE,Paprotnia
Anthony,,amccoyqk@acquirethisname.com,Male,,$2.82,TRUE,FALSE,Los Angeles
Nicholas,Miller,nmillerql@altervista.org,Male,jcb,$9.48,TRUE,FALSE,Sarnia
Amy,,aarmstrongqv@samsung.com,Female,,$5.59,TRUE,TRUE,Kataba
,Gordon,sgordonqy@wix.com,Male,solo,,FALSE,FALSE,
Aaron,Stanley,astanleyr0@nyu.edu,,jcb,$1.27,TRUE,TRUE,Biaokou
,Rogers,srogersr3@histats.com,Female,china-unionpay,,TRUE,FALSE,
Kathy,Howard,,Female,mastercard,$6.34,FALSE,,Gulou
Martha,Price,mpricer7@usatoday.com,,maestro,$3.63,TRUE,FALSE,Monasterevin
Joyce,Woods,jwoods0@unesco.org,,china-unionpay,$6.49,FALSE,FALSE,Kota Kinabalu
Randy,Kelly,rkelly7@blog.com,Male,jcb,$5.35,TRUE,TRUE,Beijie
Ann,Carter,acartere@rakuten.co.jp,Female,jcb,$8.32,TRUE,FALSE,Paraiso
Bonnie,,bwoodi@gmpg.org,Female,,$1.32,TRUE,FALSE,Pachīr wa Āgām
Fred,Morrison,fmorrisonj@github.com,,jcb,$9.42,FALSE,TRUE,Polanka Wielka
,Hayes,whayeso@scientificamerican.com,,mastercard,,FALSE,TRUE,
Christine,,cspencer12@lycos.com,Female,,$8.78,FALSE,FALSE,Kirkop
Deborah,Alexander,dalexander1a@nymag.com,Female,diners-club-carte-blanche,$3.18,FALSE,FALSE,Stuttgart
Harry,Scott,hscott1c@gravatar.com,Male,mastercard,$0.16,TRUE,FALSE,Chlumec nad Cidlinou
Doris,,dfoster1g@instagram.com,Female,,$2.45,FALSE,FALSE,Ketangi
Jean,Taylor,jtaylor1k@shop-pro.jp,Female,laser,$8.22,FALSE,FALSE,Bernal
Arthur,Gomez,agomez1n@hatena.ne.jp,,diners-club-enroute,$3.30,TRUE,FALSE,Dvůr Králové nad Labem
Stephanie,Gilbert,sgilbert1s@yale.edu,Female,bankcard,$4.80,FALSE,FALSE,Liji
Cheryl,Freeman,cfreeman1y@vkontakte.ru,Female,switch,$2.47,TRUE,TRUE,Yenangyaung
Tammy,Harris,tharris1z@nifty.com,Female,jcb,$5.02,FALSE,FALSE,Uppsala
Ashley,Wood,awood23@cpanel.net,,jcb,$8.21,FALSE,TRUE,Río Guayabal de Yateras
,Ruiz,,Male,china-unionpay,,TRUE,,
James,Sanchez,jsanchez2d@sun.com,Male,laser,$9.31,TRUE,TRUE,Tougan
Judith,Bowman,,Female,switch,$0.95,TRUE,,Nasīrābād
Pamela,Chavez,,,americanexpress,$0.74,TRUE,,Wierzchowo
Bruce,Berry,bberry37@bloglovin.com,,laser,$7.77,TRUE,FALSE,Strogino
Mary,Butler,mbutler39@utexas.edu,Female,instapayment,$6.72,FALSE,FALSE,Ludza
Michelle,Marshall,mmarshall3b@vkontakte.ru,Female,jcb,$1.91,TRUE,TRUE,Guri-si
Brenda,,bweaver3i@pagesperso-orange.fr,Female,,$0.33,FALSE,TRUE,Nakhon Phanom
Jason,Murphy,jmurphy4f@infoseek.co.jp,Male,visa-electron,$6.23,TRUE,FALSE,Sirāhā
Bonnie,Hicks,bhicks4l@people.com.cn,Female,diners-club-carte-blanche,$2.03,TRUE,FALSE,Blois
,Morris,bmorris4s@home.pl,Male,mastercard,,FALSE,FALSE,
Irene,,ielliott4t@dyndns.org,Female,,$5.84,FALSE,FALSE,Dengzishan
Doris,,dstone52@edublogs.org,Female,,$1.47,TRUE,TRUE,Magsaysay
Ronald,,rperkins57@posterous.com,Male,,$4.90,TRUE,TRUE,Sishilichengzi
Charles,Gomez,,Male,americanexpress,$9.52,FALSE,,Yeoju
Earl,,elong5i@hud.gov,Male,,$9.99,TRUE,FALSE,Vranisht
Melissa,Morales,mmorales5p@hp.com,Female,solo,$8.71,FALSE,TRUE,Enrekang
Clarence,Brown,cbrown64@nasa.gov,Male,jcb,$3.89,FALSE,TRUE,Brampton
,Ellis,sellis67@sphinn.com,Male,mastercard,,FALSE,TRUE,
Arthur,Thomas,athomas6d@vimeo.com,,jcb,$6.57,TRUE,TRUE,Xianyuan
Christina,Weaver,cweaver6k@yellowbook.com,Female,jcb,$9.01,TRUE,FALSE,Chefchaouene
Joseph,,jroberts6s@squarespace.com,Male,,$4.63,FALSE,FALSE,Tegaldowo
Joan,Tucker,jtucker6t@google.com,Female,china-unionpay,$8.57,TRUE,TRUE,Port Nolloth
Beverly,Crawford,,Female,diners-club-carte-blanche,$1.37,TRUE,,Skerries
Anne,Ford,,Female,mastercard,$9.83,TRUE,,Kota Kinabalu
Juan,Murray,jmurray7b@salon.com,,maestro,$7.76,TRUE,TRUE,Nanyang
Dorothy,Vasquez,,Female,jcb,$1.75,FALSE,,Tenjolaya
Jack,Reyes,jreyes7f@prnewswire.com,,jcb,$3.70,TRUE,TRUE,Yuandun
Harold,Rivera,hrivera7l@tripadvisor.com,,bankcard,$4.31,FALSE,TRUE,Busilak
Kathleen,,kburns7q@jigsy.com,Female,,$8.49,FALSE,FALSE,Moste
Joshua,Freeman,jfreeman7s@1und1.de,Male,switch,$8.50,TRUE,FALSE,Gedangan
Barbara,Carter,bcarter7y@shop-pro.jp,,solo,$6.52,TRUE,FALSE,Seririt
Kelly,Burke,kburke7z@utexas.edu,,instapayment,$3.16,TRUE,TRUE,Shangfang
Tina,Little,tlittle86@yolasite.com,Female,jcb,$9.20,FALSE,FALSE,Belsk Duży
Sarah,Parker,sparker8b@ycombinator.com,Female,jcb,$5.41,FALSE,FALSE,Klenčí pod Čerchovem
,Moore,jmoore8c@who.int,Male,americanexpress,,TRUE,TRUE,
,Montgomery,rmontgomery8e@slashdot.org,,jcb,,TRUE,TRUE,
Shawn,Fox,,Male,jcb,$9.38,TRUE,,Arroio Grande
Jeffrey,,jjordan8l@tuttocitta.it,Male,,$8.41,FALSE,TRUE,Fengmu
Michael,Greene,mgreene8n@ftc.gov,,jcb,$2.17,FALSE,FALSE,Yuefeng
,Cunningham,lcunningham8q@g.co,Male,jcb,,FALSE,FALSE,
Donna,Mcdonald,dmcdonald8y@pcworld.com,Female,jcb,$3.60,FALSE,TRUE,Tuti
Edward,Gomez,,Male,jcb,$6.19,TRUE,,Shuangzhong
Craig,Wells,cwellsa1@usnews.com,Male,jcb,$4.52,TRUE,TRUE,Bwizibwera
Martin,Wheeler,mwheelera5@eepurl.com,,mastercard,$9.52,FALSE,FALSE,Lüyang
Walter,Arnold,warnolda8@wikispaces.com,Male,diners-club-carte-blanche,$7.76,FALSE,TRUE,Banjar Dukuh
Rose,Frazier,rfrazieraa@woothemes.com,,mastercard,$5.37,FALSE,TRUE,Colonias Unidas
Philip,Chapman,pchapmanam@ftc.gov,Male,solo,$7.75,TRUE,TRUE,Gråbo
Diana,Collins,dcollinsan@tripadvisor.com,Female,laser,$2.61,FALSE,TRUE,Wang Sombun
Steven,,slaneaq@goo.gl,Male,,$1.91,FALSE,TRUE,Hägersten
Janet,Stevens,jstevensav@apache.org,Female,jcb,$0.30,TRUE,TRUE,Khotsimsk
Carol,Ramirez,cramirezb0@liveinternet.ru,Female,china-unionpay,$7.75,FALSE,TRUE,Voskresenskoye
Jeremy,Little,jlittleb1@sohu.com,Male,jcb,$3.63,TRUE,TRUE,Subusub
Paul,Schmidt,,Male,visa-electron,$3.83,FALSE,,Vir
Henry,,hthomasb3@unc.edu,Male,,$5.94,TRUE,TRUE,Bebedouro
James,Rogers,,Male,jcb,$3.15,FALSE,,Selydove
Mary,,mburtonb6@xing.com,Female,,$8.05,FALSE,FALSE,Magole
Denise,Cox,,Female,diners-club-us-ca,$8.21,FALSE,,Grabica
,Stephens,sstephensbc@cisco.com,Male,switch,,FALSE,TRUE,
Janice,Washington,jwashingtonbf@cyberchimps.com,,solo,$5.08,FALSE,FALSE,Chernomorskiy
Sandra,Richardson,srichardsonbh@jimdo.com,,mastercard,$4.99,FALSE,FALSE,Isak
Pamela,Walker,pwalkerbj@wikimedia.org,Female,jcb,$6.62,TRUE,TRUE,Brandýs nad Labem-Stará Boleslav
Brandon,Lee,bleebs@apple.com,Male,americanexpress,$9.32,FALSE,FALSE,Gornorechenskiy
Norma,,ngriffinby@soup.io,Female,,$4.65,FALSE,TRUE,Sosnovyy Bor
Wayne,Spencer,wspencerc0@yellowbook.com,,diners-club-us-ca,$9.05,FALSE,FALSE,Chikeng
Billy,,bjordanc3@livejournal.com,Male,,$9.90,FALSE,TRUE,Dunaújváros
Susan,,,Female,,$8.67,FALSE,,Saint-Priest-en-Jarez
Tina,,tmasonc8@cafepress.com,,,$1.50,TRUE,FALSE,Kuznetsovs’k
,,ndixonca@g.co,Female,,,TRUE,FALSE,
,Mills,kmillscq@comsenz.com,Female,americanexpress,,TRUE,FALSE,
Kimberly,Arnold,,,switch,$3.54,FALSE,,Alto del Espino
,Franklin,wfranklindi@google.pl,Male,diners-club-carte-blanche,,TRUE,TRUE,
Roy,Chapman,rchapmandk@cafepress.com,,switch,$0.38,FALSE,FALSE,Gaio
,Harper,charperdo@ucla.edu,Female,americanexpress,,TRUE,FALSE,
Linda,Castillo,,Female,jcb,$0.94,TRUE,,Lyakhovtsy
Samuel,Smith,ssmithds@sohu.com,,jcb,$5.54,FALSE,TRUE,Alabug
Harold,Jenkins,hjenkinsdw@fastcompany.com,Male,jcb,$9.04,FALSE,TRUE,Großklein
,Cox,ncoxdx@163.com,Male,jcb,,TRUE,FALSE,
Sharon,Barnes,sbarnese6@businessinsider.com,Female,jcb,$6.21,TRUE,FALSE,Gvardeysk
Louis,Hart,,Male,bankcard,$6.45,FALSE,,Aurora
Jerry,Porter,jportere8@google.com.au,Male,jcb,$9.33,FALSE,FALSE,Flushing
David,Bailey,dbaileyee@amazon.de,Male,jcb,$9.02,TRUE,TRUE,Santos
Jose,,jpierceej@ifeng.com,Male,,$6.38,FALSE,TRUE,Wola Jachowa
Jennifer,Rodriguez,jrodriguezem@sakura.ne.jp,,diners-club-carte-blanche,$5.81,FALSE,TRUE,Bagikkedok Lauk
Jessica,Stevens,jstevenseo@pbs.org,Female,laser,$8.56,TRUE,FALSE,Neikeng
Donna,Knight,dknightet@sciencedirect.com,Female,jcb,$9.22,FALSE,FALSE,Fram
Craig,,cwoodsex@example.com,Male,,$7.94,TRUE,TRUE,Shah Alam
Sean,Hawkins,shawkinsf6@furl.net,,solo,$9.94,TRUE,TRUE,Bailadores
,Wilson,lwilsonf7@topsy.com,Male,jcb,,TRUE,TRUE,
Brenda,,bmontgomeryf9@networksolutions.com,Female,,$8.14,TRUE,FALSE,Sokołów Podlaski
Christine,,cgordonff@clickbank.net,Female,,$4.73,FALSE,FALSE,Bieto
Steve,Little,slittlefi@jiathis.com,Male,maestro,$4.09,FALSE,TRUE,Lidköping
Chris,Anderson,candersonfk@paginegialle.it,Male,bankcard,$9.17,FALSE,FALSE,Babantar
Albert,Bishop,,Male,jcb,$2.81,TRUE,,Xamtay
Chris,Robertson,crobertsonfx@ihg.com,Male,china-unionpay,$3.96,FALSE,FALSE,Arvidsjaur
Samuel,Long,slonggf@homestead.com,Male,laser,$6.61,TRUE,FALSE,Golug
Alice,,apaynegt@bizjournals.com,Female,,$5.80,TRUE,FALSE,Laval
Ernest,Sullivan,esullivangw@vinaora.com,,jcb,$8.44,TRUE,FALSE,Idvor
Kathy,Foster,,,americanexpress,$0.47,TRUE,,Guarabira
Matthew,,mreyesh5@hp.com,Male,,$3.83,TRUE,TRUE,Monte
Karen,Coleman,kcolemanh7@tamu.edu,Female,visa-electron,$7.15,FALSE,FALSE,Brampton
Alice,Meyer,ameyerhb@amazon.com,Female,mastercard,$9.30,TRUE,TRUE,Doyong
,Richardson,mrichardsonhl@163.com,Male,jcb,,TRUE,FALSE,
,Walker,lwalkerhu@blogtalkradio.com,,bankcard,,TRUE,FALSE,
,Jenkins,fjenkinshx@uol.com.br,Female,visa,,TRUE,TRUE,
Judith,Phillips,jphillipsi2@furl.net,Female,visa,$9.17,FALSE,FALSE,Mrongi Daja
Cynthia,,cdeani8@paginegialle.it,Female,,$4.99,TRUE,FALSE,Santa Catalina
Andrew,Oliver,,Male,maestro,$1.71,FALSE,,Comitancillo
Karen,Olson,kolsonim@51.la,,mastercard,$4.00,FALSE,FALSE,Santa Apolonia
,Howard,rhowardio@theglobeandmail.com,Female,diners-club-enroute,,FALSE,TRUE,
Pamela,Weaver,pweaveriq@spiegel.de,Female,bankcard,$2.54,TRUE,FALSE,Iralaya
Andrea,Kelly,,Female,jcb,$5.05,TRUE,,Shazhuang
,Hart,chartj3@mashable.com,Male,diners-club-carte-blanche,,FALSE,TRUE,
William,,wwhitej8@multiply.com,,,$3.84,TRUE,FALSE,Itamarandiba
Antonio,Nelson,anelsonjh@ox.ac.uk,,americanexpress,$8.39,TRUE,TRUE,Bielawy
Mary,Olson,molsonjx@webmd.com,Female,jcb,$6.11,TRUE,FALSE,Bailai
Earl,Wright,ewrightjz@mozilla.com,,switch,$1.27,FALSE,TRUE,Baoluan
Linda,Montgomery,lmontgomeryk2@elpais.com,Female,jcb,$6.16,FALSE,FALSE,Touho
Juan,Ray,jrayk9@home.pl,Male,diners-club-enroute,$8.23,FALSE,FALSE,Jiumen
Steve,Bennett,sbennettkb@moonfruit.com,Male,maestro,$3.33,FALSE,FALSE,Nowe Skalmierzyce
Shirley,Dixon,,Female,jcb,$2.36,TRUE,,Jinzhou
Denise,,dmcdonaldl7@cnn.com,Female,,$1.90,FALSE,FALSE,Volgodonsk
James,,jevanslh@army.mil,Male,,$4.51,FALSE,TRUE,Baruta
Heather,,hrusselllm@fastcompany.com,Female,,$8.06,TRUE,TRUE,Wudian
Susan,Larson,,Female,americanexpress,$9.43,TRUE,,Roermond
Harry,Palmer,hpalmern0@yellowbook.com,,diners-club-international,$6.32,TRUE,TRUE,Rodez
Earl,Ross,,Male,jcb,$6.12,TRUE,,Giyon
Frank,Richardson,,Male,jcb,$0.87,FALSE,,Panikihan
,Weaver,cweavern6@smh.com.au,Male,jcb,,TRUE,FALSE,
Sandra,,swellsne@cafepress.com,Female,,$7.85,FALSE,TRUE,Lindome
Sara,,sromeroni@woothemes.com,Female,,$6.57,TRUE,FALSE,Masindi
Lori,,ljohnstonnj@jugem.jp,Female,,$9.97,TRUE,TRUE,Mengdadazhuang
Karen,Fox,kfoxnn@wikimedia.org,Female,diners-club-enroute,$7.56,TRUE,TRUE,Catungawan Sur
,Young,tyoungno@bbc.co.uk,Female,mastercard,,TRUE,FALSE,
Johnny,Wallace,jwallacenr@home.pl,Male,americanexpress,$1.68,TRUE,FALSE,Káto Glikóvrisi
Deborah,Montgomery,dmontgomerynv@ycombinator.com,Female,jcb,$1.93,FALSE,TRUE,Youkounkoun
Steve,Fisher,sfishero2@163.com,,jcb,$9.92,FALSE,TRUE,Udon Thani
Christine,Burke,cburkeob@pagesperso-orange.fr,,china-unionpay,$8.43,FALSE,TRUE,Gaya
Jerry,,jcarrolloi@amazon.co.jp,Male,,$8.51,TRUE,TRUE,Schaumburg
Ryan,Elliott,,Male,jcb,$3.51,TRUE,,Garbów
Patricia,Peterson,ppetersonoq@squarespace.com,Female,visa-electron,$2.19,TRUE,TRUE,Joinville
Joe,Ellis,jellisou@phoca.cz,,jcb,$0.62,FALSE,FALSE,Gangnan
Rachel,Snyder,rsnyderov@dailymotion.com,,diners-club-us-ca,$0.14,TRUE,FALSE,Castelsarrasin
Thomas,Mills,tmillsp3@dedecms.com,Male,americanexpress,$9.65,FALSE,FALSE,Kresek
Angela,,anicholsp5@opensource.org,Female,,$5.17,FALSE,TRUE,Youngstown
Walter,Shaw,,Male,jcb,$3.99,FALSE,,Ural
Rachel,Simpson,rsimpsonpd@oakley.com,Female,maestro,$6.77,TRUE,FALSE,Jevremovac
,Morrison,nmorrisonpj@google.ru,,jcb,,TRUE,FALSE,
Robert,Nguyen,rnguyenpp@pinterest.com,Male,jcb,$9.80,TRUE,FALSE,Sapataria
